STDR_YYQU_CD,TRDAR_SE_CD,TRDAR_SE_CD_NM,TRDAR_CD,TRDAR_CD_NM,SVC_INDUTY_CD,SVC_INDUTY_CD_NM,THSMON_SELNG_AMT,THSMON_SELNG_CO,MDWK_SELNG_AMT,WKEND_SELNG_AMT,MON_SELNG_AMT,TUES_SELNG_AMT,WED_SELNG_AMT,THUR_SELNG_AMT,FRI_SELNG_AMT,SAT_SELNG_AMT,SUN_SELNG_AMT,TMZON_00_06_SELNG_AMT,TMZON_06_11_SELNG_AMT,TMZON_11_14_SELNG_AMT,TMZON_14_17_SELNG_AMT,TMZON_17_21_SELNG_AMT,TMZON_21_24_SELNG_AMT,ML_SELNG_AMT,FML_SELNG_AMT,AGRDE_10_SELNG_AMT,AGRDE_20_SELNG_AMT,AGRDE_30_SELNG_AMT,AGRDE_40_SELNG_AMT,AGRDE_50_SELNG_AMT,AGRDE_60_ABOVE_SELNG_AMT,MDWK_SELNG_CO,WKEND_SELNG_CO,MON_SELNG_CO,TUES_SELNG_CO,WED_SELNG_CO,THUR_SELNG_CO,FRI_SELNG_CO,SAT_SELNG_CO,SUN_SELNG_CO,TMZON_00_06_SELNG_CO,TMZON_06_11_SELNG_CO,TMZON_11_14_SELNG_CO,TMZON_14_17_SELNG_CO,TMZON_17_21_SELNG_CO,TMZON_21_24_SELNG_CO,ML_SELNG_CO,FML_SELNG_CO,AGRDE_10_SELNG_CO,AGRDE_20_SELNG_CO,AGRDE_30_SELNG_CO,AGRDE_40_SELNG_CO,AGRDE_50_SELNG_CO,AGRDE_60_ABOVE_SELNG_CO
20251,A,골목상권,3110102,옥수역 6번,CS300007,육류판매,57559820.0,920.0,44887281.0,12672539.0,3723628.0,10003999.0,15730874.0,8648109.0,6780671.0,6449546.0,6222993.0,0.0,1762332.0,24575971.0,19020930.0,12200587.0,0.0,25047087.0,29429166.0,0.0,1485772.0,2600292.0,9992447.0,6843903.0,33553839.0,716.0,204.0,107.0,160.0,137.0,168.0,144.0,136.0,68.0,0.0,38.0,191.0,311.0,380.0,0.0,402.0,510.0,0.0,38.0,130.0,197.0,205.0,343.0
20251,D,발달상권,3120051,뚝섬역,CS300019,의료기기,2966845229.0,2637.0,2026121667.0,940723562.0,346582365.0,173291182.0,0.0,443793104.0,1062455016.0,940723562.0,0.0,0.0,443793104.0,422830485.0,2100221640.0,0.0,0.0,1980638333.0,986206896.0,0.0,0.0,0.0,0.0,0.0,2966845229.0,2142.0,495.0,495.0,495.0,0.0,328.0,824.0,495.0,0.0,0.0,328.0,990.0,1319.0,0.0,0.0,2308.0,329.0,0.0,0.0,0.0,0.0,0.0,2637.0
20252,D,발달상권,3120052,성수역,CS200019,PC방,247668236.0,39157.0,180760391.0,66907845.0,32299755.0,31353323.0,32824592.0,32220145.0,52062576.0,33906583.0,33001262.0,23998879.0,12330792.0,57314434.0,35258251.0,77686254.0,41079626.0,208383097.0,39285139.0,3300659.0,114200927.0,104577835.0,16686894.0,4576334.0,4325587.0,27567.0,11590.0,5434.0,4556.0,5530.0,5778.0,6269.0,6205.0,5385.0,3515.0,1804.0,6731.0,7193.0,13362.0,6552.0,31523.0,7634.0,819.0,20778.0,14096.0,1817.0,965.0,682.0
20252,A,골목상권,3110128,성원중학교,CS300031,가구,5726.0,57.0,5726.0,0.0,0.0,0.0,0.0,5726.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5726.0,0.0,5726.0,0.0,0.0,0.0,5726.0,0.0,0.0,0.0,57.0,0.0,0.0,0.0,0.0,57.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,57.0,0.0,57.0,0.0,0.0,0.0,57.0,0.0,0.0,0.0
20252,A,골목상권,3110131,성수동카페거리,CS300015,가방,862732086.0,5162.0,862732086.0,0.0,418009114.0,97651997.0,234896680.0,112174295.0,0.0,0.0,0.0,0.0,140740791.0,46256209.0,659599199.0,16135887.0,0.0,575841993.0,286890093.0,0.0,0.0,16135887.0,237705519.0,278433693.0,330456987.0,5162.0,0.0,2717.0,815.0,1086.0,544.0,0.0,0.0,0.0,0.0,815.0,815.0,3260.0,272.0,0.0,2717.0,2445.0,0.0,0.0,272.0,1086.0,816.0,2988.0
20252,A,골목상권,3110137,성수초등학교,CS200032,가전제품수리,102244337.0,2007.0,90418996.0,11825341.0,22985657.0,11172408.0,27302268.0,13687288.0,15271375.0,11825341.0,0.0,0.0,17532457.0,33674410.0,41352299.0,9685171.0,0.0,62818271.0,39426066.0,0.0,483654.0,13138573.0,19124426.0,19613332.0,49884352.0,1765.0,242.0,434.0,254.0,399.0,363.0,315.0,242.0,0.0,0.0,399.0,641.0,749.0,218.0,0.0,1248.0,759.0,0.0,12.0,282.0,416.0,452.0,845.0
20252,A,골목상권,3110122,마장역 2번,CS200017,골프연습장,80480328.0,2281.0,53617714.0,26862614.0,8731501.0,9821978.0,8094110.0,11043006.0,15927119.0,18238625.0,8623989.0,6796288.0,4346552.0,8216980.0,13469704.0,29849908.0,17800896.0,69168541.0,4415667.0,414689.0,3117845.0,12417622.0,23299362.0,26877971.0,7456717.0,1552.0,729.0,308.0,308.0,238.0,322.0,376.0,492.0,237.0,214.0,222.0,353.0,346.0,715.0,431.0,1966.0,146.0,8.0,62.0,284.0,744.0,714.0,299.0
20252,A,골목상권,3110110,상왕십리역 6번,CS200029,네일숍,34967896.0,800.0,30315490.0,4652406.0,7674583.0,5378588.0,1598945.0,3588153.0,12075221.0,4652406.0,0.0,0.0,0.0,5791099.0,17710161.0,11466636.0,0.0,2131207.0,31534015.0,0.0,23789305.0,2835272.0,2252037.0,2626654.0,2161955.0,676.0,124.0,190.0,136.0,16.0,74.0,260.0,124.0,0.0,0.0,0.0,128.0,434.0,238.0,0.0,66.0,672.0,0.0,558.0,74.0,8.0,78.0,20.0
20252,A,골목상권,3110122,마장역 2번,CS200037,노래방,191399632.0,1310.0,114685369.0,76714263.0,35094000.0,14246731.0,30460681.0,14622146.0,20261811.0,36354884.0,40359379.0,37486196.0,0.0,0.0,9499606.0,24162552.0,120251278.0,178012009.0,7293663.0,0.0,442108.0,3322385.0,17465155.0,153720057.0,10355967.0,760.0,550.0,216.0,76.0,137.0,168.0,163.0,333.0,217.0,228.0,0.0,0.0,30.0,228.0,824.0,1057.0,186.0,0.0,15.0,72.0,121.0,915.0,118.0
20252,A,골목상권,3110122,마장역 2번,CS200016,당구장,36664174.0,2272.0,25480955.0,11183219.0,3798278.0,4671961.0,4710993.0,3856602.0,8443121.0,4369960.0,6813259.0,3092154.0,0.0,1594862.0,6135773.0,11275039.0,14566346.0,31210160.0,357190.0,0.0,586466.0,1355121.0,4244886.0,12265564.0,13115314.0,1624.0,648.0,253.0,317.0,227.0,290.0,537.0,331.0,317.0,137.0,0.0,96.0,365.0,841.0,833.0,2011.0,34.0,0.0,55.0,102.0,317.0,717.0,855.0
20252,A,골목상권,3110128,성원중학교,CS300021,문구,207309537.0,7368.0,201322684.0,5986853.0,43095595.0,36112170.0,18393810.0,46350260.0,57370849.0,2957328.0,3029525.0,424856.0,2320144.0,35369640.0,145829299.0,19200347.0,4165251.0,10749864.0,15356696.0,167723.0,3369448.0,6638713.0,9934499.0,2952115.0,3044063.0,5924.0,1444.0,1421.0,694.0,1281.0,1303.0,1225.0,833.0,611.0,222.0,312.0,679.0,2233.0,2588.0,1334.0,3160.0,3901.0,86.0,1572.0,1376.0,3111.0,455.0,462.0
20252,R,전통시장,3130067,왕십리도선동상점가,CS300006,미곡판매,1064779928.0,23232.0,891485009.0,173294919.0,261483304.0,73016190.0,299650858.0,95537417.0,161797240.0,150536626.0,22758293.0,0.0,58318126.0,331299109.0,462751958.0,212410735.0,0.0,192212751.0,872567177.0,0.0,19352451.0,35065946.0,25030171.0,284609049.0,700722311.0,18255.0,4977.0,4743.0,3319.0,3082.0,3555.0,3556.0,4503.0,474.0,0.0,2608.0,7587.0,4741.0,8296.0,0.0,6921.0,16311.0,0.0,1200.0,1667.0,1200.0,8382.0,10783.0
20252,A,골목상권,3110102,옥수역 6번,CS200028,미용실,431494809.0,5228.0,278867267.0,152627542.0,46454825.0,59653281.0,49041401.0,71999835.0,51717925.0,104461155.0,48166387.0,0.0,10653702.0,116565393.0,138720732.0,161142817.0,4412165.0,165272229.0,257114871.0,760121.0,26168025.0,70743404.0,163998940.0,92962389.0,67754219.0,3700.0,1528.0,649.0,741.0,736.0,739.0,835.0,974.0,554.0,0.0,247.0,1516.0,1669.0,1777.0,19.0,2555.0,2617.0,54.0,392.0,1030.0,1545.0,1321.0,831.0
20252,A,골목상권,3110105,금동어린이공원,CS300010,반찬가게,9398940.0,412.0,9398940.0,0.0,1920008.0,2078013.0,1608784.0,1479507.0,2312628.0,0.0,0.0,0.0,325587.0,1675817.0,3270239.0,4127297.0,0.0,2839313.0,6559627.0,0.0,253767.0,411772.0,1067736.0,4400217.0,3265448.0,412.0,0.0,81.0,91.0,72.0,67.0,101.0,0.0,0.0,0.0,20.0,82.0,139.0,171.0,0.0,134.0,278.0,0.0,10.0,15.0,53.0,182.0,152.0
20252,A,골목상권,3110102,옥수역 6번,CS100008,분식전문점,228909146.0,21218.0,157772715.0,71136431.0,27345604.0,33217991.0,30876918.0,33723560.0,32608642.0,39045727.0,32090704.0,0.0,10283348.0,92601975.0,42718554.0,72357315.0,10947954.0,99530719.0,105541159.0,686687.0,13542303.0,41553400.0,63784174.0,41150722.0,44354591.0,15032.0,6186.0,2708.0,2728.0,3216.0,3178.0,3202.0,3376.0,2810.0,0.0,920.0,7037.0,4586.0,7499.0,1176.0,9109.0,10993.0,107.0,1468.0,4216.0,6267.0,4127.0,3919.0
20252,D,발달상권,3120052,성수역,CS300020,서적,399280016.0,618.0,208884604.0,190395412.0,71421467.0,18365520.0,16695928.0,75131674.0,27270015.0,126765377.0,63630035.0,0.0,25043891.0,158673148.0,144883550.0,70679427.0,0.0,214882771.0,184397245.0,0.0,9275515.0,254705650.0,135298851.0,0.0,0.0,370.0,248.0,93.0,62.0,31.0,153.0,31.0,124.0,124.0,0.0,31.0,247.0,216.0,124.0,0.0,217.0,401.0,0.0,31.0,370.0,217.0,0.0,0.0
20252,R,전통시장,3130064,금남시장,CS300027,섬유제품,11844101.0,265.0,7743652.0,4100449.0,1445482.0,943988.0,516243.0,1622480.0,3215459.0,4100449.0,0.0,0.0,707991.0,1769978.0,5781926.0,3584206.0,0.0,2418970.0,9425131.0,0.0,0.0,412995.0,2551717.0,1814227.0,7065162.0,192.0,73.0,43.0,44.0,15.0,45.0,45.0,73.0,0.0,0.0,30.0,44.0,132.0,59.0,0.0,59.0,206.0,0.0,0.0,14.0,30.0,59.0,162.0
20252,A,골목상권,3110113,응봉산,CS200031,세탁소,32055294.0,2107.0,25277557.0,6777737.0,8670857.0,3081091.0,5490215.0,6049359.0,1986035.0,6777737.0,0.0,0.0,5695954.0,9553539.0,8863322.0,7180917.0,761562.0,15123397.0,16931897.0,0.0,1085102.0,2180158.0,5762321.0,11230967.0,11796746.0,1742.0,365.0,366.0,316.0,382.0,430.0,248.0,365.0,0.0,0.0,431.0,531.0,680.0,432.0,33.0,979.0,1128.0,0.0,83.0,232.0,183.0,747.0,862.0
20252,R,전통시장,3130066,행당시장상점가,CS300008,수산물판매,13513427.0,594.0,10557495.0,2955932.0,1898813.0,1983901.0,1454932.0,2590826.0,2629023.0,2725753.0,230179.0,0.0,1091710.0,4726539.0,4989345.0,2705833.0,0.0,3039216.0,8758033.0,0.0,255099.0,305265.0,2293593.0,2176536.0,6766756.0,491.0,103.0,87.0,115.0,60.0,107.0,122.0,97.0,6.0,0.0,43.0,160.0,248.0,143.0,0.0,139.0,406.0,0.0,11.0,17.0,84.0,102.0,329.0
20252,A,골목상권,3110104,신금호역 4번,CS300001,슈퍼마켓,34618786.0,12974.0,34544067.0,74719.0,6222075.0,6695864.0,6838509.0,6862284.0,7925335.0,74719.0,0.0,0.0,7806464.0,20658172.0,6154150.0,0.0,0.0,22631441.0,11987345.0,15843878.0,765873.0,2165159.0,10333331.0,5510545.0,0.0,12957.0,17.0,2479.0,2530.0,2462.0,2939.0,2547.0,17.0,0.0,0.0,2989.0,7999.0,1986.0,0.0,0.0,8338.0,4636.0,6928.0,306.0,221.0,3821.0,1698.0,0.0
20252,A,골목상권,3110102,옥수역 6번,CS200005,스포츠 강습,216836347.0,597.0,180432042.0,36404305.0,25549019.0,27626572.0,51063532.0,29746224.0,46446695.0,36404305.0,0.0,0.0,26752088.0,41650556.0,40041834.0,90344204.0,18047665.0,89709317.0,114018546.0,0.0,0.0,65998165.0,101046953.0,22767845.0,13914902.0,516.0,81.0,97.0,111.0,137.0,99.0,72.0,81.0,0.0,0.0,60.0,96.0,114.0,282.0,45.0,256.0,314.0,0.0,0.0,168.0,294.0,48.0,60.0
20252,D,발달상권,3120049,왕십리역(왕십리),CS200024,스포츠클럽,224753558.0,232.0,187540574.0,37212984.0,21446311.0,2222223.0,47704059.0,72301258.0,43866723.0,37212984.0,0.0,0.0,0.0,57977739.0,1111111.0,97443700.0,68221008.0,96530065.0,128223493.0,0.0,91692065.0,126133388.0,4509805.0,1241829.0,1176471.0,190.0,42.0,21.0,12.0,27.0,62.0,68.0,42.0,0.0,0.0,0.0,61.0,7.0,136.0,28.0,88.0,144.0,0.0,124.0,62.0,25.0,14.0,7.0
20252,A,골목상권,3110128,성원중학교,CS300017,시계및귀금속,24359896.0,109.0,24307314.0,52582.0,4932289.0,0.0,17214321.0,1651080.0,509624.0,52582.0,0.0,0.0,0.0,18865400.0,5494496.0,0.0,0.0,267746.0,23608150.0,0.0,110000.0,157746.0,52582.0,8727315.0,14828253.0,98.0,11.0,16.0,0.0,38.0,11.0,33.0,11.0,0.0,0.0,0.0,49.0,60.0,0.0,0.0,33.0,54.0,0.0,22.0,10.0,11.0,16.0,28.0
20252,A,골목상권,3110110,상왕십리역 6번,CS300014,신발,41146534.0,205.0,28267638.0,12878896.0,7195673.0,6567373.0,7209095.0,1631567.0,5663930.0,8320574.0,4558322.0,0.0,880795.0,13369625.0,18356599.0,8539515.0,0.0,14022252.0,25446579.0,0.0,809492.0,0.0,2530817.0,5457572.0,30670949.0,155.0,50.0,38.0,34.0,50.0,12.0,21.0,34.0,16.0,0.0,4.0,58.0,92.0,51.0,0.0,63.0,138.0,0.0,4.0,0.0,13.0,29.0,155.0
20252,A,골목상권,3110128,성원중학교,CS300016,안경,126826053.0,1155.0,79021456.0,47804597.0,16721000.0,8573754.0,11943763.0,15067107.0,26715832.0,34218215.0,13586382.0,0.0,15588903.0,30977528.0,47950465.0,32309157.0,0.0,95736095.0,31089958.0,1735314.0,3969530.0,19744774.0,34423123.0,32511402.0,34441910.0,810.0,345.0,178.0,125.0,98.0,214.0,195.0,216.0,129.0,0.0,72.0,306.0,487.0,290.0,0.0,691.0,464.0,28.0,76.0,294.0,251.0,233.0,273.0
20252,A,골목상권,3110118,왕십리역 9번,CS300029,애완동물,4214646.0,348.0,2997269.0,1217377.0,405130.0,1104675.0,767564.0,382292.0,337608.0,844022.0,373355.0,0.0,408109.0,1196525.0,603227.0,2006785.0,0.0,1796627.0,2418019.0,0.0,588308.0,788309.0,141497.0,2422505.0,274027.0,258.0,90.0,44.0,55.0,89.0,40.0,30.0,60.0,30.0,0.0,50.0,104.0,80.0,114.0,0.0,127.0,221.0,0.0,66.0,100.0,10.0,146.0,26.0
20252,A,골목상권,3110128,성원중학교,CS100004,양식음식점,98311333.0,217.0,70621635.0,27689698.0,14453980.0,16505931.0,14191744.0,6256509.0,19213471.0,27173484.0,516214.0,0.0,0.0,0.0,0.0,43037761.0,55273572.0,25058041.0,35143823.0,0.0,11666427.0,26529250.0,3752873.0,4991785.0,13261528.0,144.0,73.0,5.0,37.0,36.0,25.0,41.0,68.0,5.0,0.0,0.0,0.0,0.0,88.0,129.0,82.0,77.0,0.0,36.0,73.0,10.0,15.0,25.0
20252,A,골목상권,3110105,금동어린이공원,CS200034,여관,9131125.0,210.0,7605126.0,1525999.0,3092957.0,2139229.0,1044424.0,432541.0,895975.0,1371520.0,154479.0,2307809.0,0.0,386197.0,1050454.0,1739578.0,3647087.0,6038167.0,2552282.0,766362.0,710602.0,432541.0,386197.0,2585871.0,3708878.0,172.0,38.0,74.0,30.0,30.0,16.0,22.0,30.0,8.0,60.0,0.0,7.0,31.0,45.0,67.0,135.0,67.0,22.0,23.0,16.0,7.0,67.0,68.0
20252,A,골목상권,3110102,옥수역 6번,CS200003,예술학원,76883273.0,387.0,75160399.0,1722874.0,1507515.0,2638151.0,42910343.0,20782174.0,7322216.0,1722874.0,0.0,0.0,4737904.0,8991251.0,21805130.0,38118599.0,3230389.0,23204965.0,53678308.0,0.0,0.0,0.0,57285577.0,19597696.0,0.0,376.0,11.0,11.0,22.0,202.0,97.0,44.0,11.0,0.0,0.0,33.0,44.0,106.0,182.0,22.0,107.0,280.0,0.0,0.0,0.0,291.0,96.0,0.0
20252,R,전통시장,3130070,뚝섬역상점가,CS200002,외국어학원,254030144.0,603.0,254030144.0,0.0,58389429.0,39671781.0,77175892.0,31826884.0,46966158.0,0.0,0.0,0.0,0.0,34407.0,92659241.0,161336496.0,0.0,89631387.0,164364350.0,0.0,0.0,0.0,227433192.0,26562545.0,0.0,603.0,0.0,104.0,104.0,224.0,68.0,103.0,0.0,0.0,0.0,0.0,34.0,155.0,414.0,0.0,224.0,345.0,0.0,0.0,0.0,500.0,68.0,0.0
20252,A,골목상권,3110127,성수1가1동주민센터,CS300024,운동/경기용품,16999965.0,281.0,16999965.0,0.0,0.0,0.0,0.0,7727257.0,9272708.0,0.0,0.0,0.0,0.0,0.0,16999965.0,0.0,0.0,7727257.0,0.0,0.0,0.0,7727257.0,0.0,0.0,0.0,281.0,0.0,0.0,0.0,0.0,140.0,141.0,0.0,0.0,0.0,0.0,0.0,281.0,0.0,0.0,140.0,0.0,0.0,0.0,140.0,0.0,0.0,0.0
20252,A,골목상권,3110114,왕십리파출소,CS300007,육류판매,803282018.0,946.0,803282018.0,0.0,0.0,0.0,472518834.0,330763184.0,0.0,0.0,0.0,0.0,0.0,0.0,803282018.0,0.0,0.0,803282018.0,0.0,0.0,0.0,803282018.0,0.0,0.0,0.0,946.0,0.0,0.0,0.0,473.0,473.0,0.0,0.0,0.0,0.0,0.0,0.0,946.0,0.0,0.0,946.0,0.0,0.0,0.0,946.0,0.0,0.0,0.0
20252,D,발달상권,3120051,뚝섬역,CS300019,의료기기,599092374.0,990.0,599092374.0,0.0,0.0,0.0,29707060.0,0.0,569385314.0,0.0,0.0,0.0,0.0,569385314.0,29707060.0,0.0,0.0,29707060.0,569385314.0,0.0,0.0,0.0,0.0,0.0,599092374.0,990.0,0.0,0.0,0.0,495.0,0.0,495.0,0.0,0.0,0.0,0.0,495.0,495.0,0.0,0.0,495.0,495.0,0.0,0.0,0.0,0.0,0.0,990.0
20252,A,골목상권,3110118,왕십리역 9번,CS300018,의약품,1422068324.0,84042.0,1231291518.0,190776806.0,270934534.0,221665517.0,235135294.0,256823312.0,246732861.0,180522558.0,10254248.0,602011.0,416322435.0,364194736.0,461142884.0,179806258.0,0.0,741588637.0,653804872.0,4197090.0,65029789.0,125018855.0,172015732.0,322065015.0,707067029.0,72429.0,11613.0,17378.0,13021.0,14138.0,14010.0,13882.0,10969.0,644.0,143.0,22612.0,22966.0,26230.0,12091.0,0.0,43441.0,40286.0,766.0,8148.0,11407.0,12640.0,18454.0,32310.0
20253,D,발달상권,3120052,성수역,CS200019,PC방,225402407.0,39146.0,146106313.0,79296094.0,26610503.0,26770846.0,26419539.0,26487886.0,39817539.0,44372706.0,34923388.0,19169162.0,14111010.0,35132217.0,45720362.0,73873228.0,37396428.0,192751610.0,32650797.0,4358843.0,113534829.0,77764384.0,20565256.0,8254699.0,924396.0,26115.0,13031.0,4482.0,4808.0,4697.0,5007.0,7121.0,7299.0,5732.0,2750.0,2124.0,6242.0,8600.0,13427.0,6003.0,31345.0,7801.0,1214.0,21405.0,12277.0,2466.0,1539.0,245.0
20253,A,골목상권,3110120,서울숲카페거리,CS300015,가방,544568779.0,5083.0,367461846.0,177106933.0,146720834.0,81810231.0,23065208.0,53783630.0,62081943.0,84564607.0,92542326.0,0.0,0.0,268886869.0,168951324.0,106730586.0,0.0,95006279.0,449562500.0,0.0,90523062.0,122933486.0,152359818.0,152640282.0,26112131.0,3064.0,2019.0,782.0,913.0,326.0,456.0,587.0,782.0,1237.0,0.0,0.0,1955.0,1563.0,1565.0,0.0,852.0,4231.0,0.0,923.0,995.0,1514.0,1386.0,265.0
20253,A,골목상권,3110117,성동구보건소,CS300032,가전제품,15435676.0,510.0,15435676.0,0.0,0.0,12246487.0,0.0,3189189.0,0.0,0.0,0.0,0.0,3189189.0,3189189.0,9057298.0,0.0,0.0,9057298.0,0.0,0.0,0.0,0.0,0.0,127568.0,8929730.0,510.0,0.0,0.0,382.0,0.0,128.0,0.0,0.0,0.0,0.0,127.0,127.0,256.0,0.0,0.0,256.0,0.0,0.0,0.0,0.0,0.0,128.0,128.0
20253,A,골목상권,3110137,성수초등학교,CS200032,가전제품수리,51170594.0,774.0,47047444.0,4123150.0,9382888.0,9274066.0,7919834.0,6855796.0,13614860.0,4123150.0,0.0,0.0,10144643.0,22671281.0,14122697.0,2720554.0,1511419.0,20954310.0,30216284.0,0.0,822212.0,5791757.0,19418708.0,11668153.0,13469764.0,689.0,85.0,169.0,133.0,133.0,145.0,109.0,85.0,0.0,0.0,193.0,279.0,242.0,48.0,12.0,399.0,375.0,0.0,12.0,121.0,169.0,193.0,279.0
20253,A,골목상권,3110122,마장역 2번,CS200017,골프연습장,87345729.0,2557.0,50384679.0,36961050.0,11872384.0,8969564.0,8286095.0,10167553.0,11089083.0,24670137.0,12290913.0,7583428.0,6926837.0,12317790.0,14790564.0,32725852.0,13001258.0,66841676.0,10144515.0,153588.0,4062413.0,11050686.0,14556342.0,39399267.0,7763895.0,1574.0,983.0,384.0,292.0,277.0,284.0,337.0,614.0,369.0,199.0,245.0,492.0,453.0,815.0,353.0,1950.0,307.0,8.0,77.0,284.0,468.0,1136.0,284.0
20253,A,골목상권,3110110,상왕십리역 6번,CS200029,네일숍,75511163.0,1012.0,66810867.0,8700296.0,33279809.0,517967.0,585530.0,1576425.0,30851136.0,8700296.0,0.0,0.0,0.0,10728329.0,7513191.0,56526471.0,743172.0,1576425.0,49121904.0,0.0,35066873.0,8770934.0,2669686.0,2817094.0,1373742.0,872.0,140.0,376.0,12.0,8.0,13.0,463.0,140.0,0.0,0.0,0.0,211.0,210.0,587.0,4.0,12.0,876.0,0.0,628.0,194.0,16.0,29.0,21.0
20253,A,골목상권,3110122,마장역 2번,CS200037,노래방,188425530.0,1290.0,132882997.0,55542533.0,20273927.0,15261043.0,32722719.0,44432496.0,20192812.0,27405194.0,28137339.0,75728261.0,0.0,0.0,0.0,31997904.0,80699365.0,153870919.0,23651367.0,0.0,423063.0,14058019.0,18099449.0,123957791.0,20983965.0,875.0,415.0,126.0,117.0,185.0,300.0,147.0,283.0,132.0,420.0,0.0,0.0,0.0,342.0,528.0,945.0,283.0,0.0,7.0,168.0,153.0,756.0,144.0
20253,A,골목상권,3110122,마장역 2번,CS200016,당구장,36040319.0,2265.0,24804360.0,11235959.0,2645884.0,4136739.0,6030688.0,3627187.0,8363862.0,5030530.0,6205429.0,0.0,0.0,1862412.0,7634031.0,12049665.0,14494211.0,29792876.0,865516.0,219670.0,722380.0,2400134.0,2537229.0,11250161.0,13528814.0,1508.0,757.0,227.0,283.0,282.0,274.0,442.0,345.0,412.0,0.0,0.0,111.0,447.0,916.0,791.0,2038.0,61.0,27.0,69.0,165.0,221.0,716.0,901.0
20253,A,골목상권,3110128,성원중학교,CS300021,문구,236853369.0,6907.0,233021340.0,3832029.0,23153055.0,40469322.0,118264212.0,24024530.0,27110221.0,1224583.0,2607446.0,683101.0,46371579.0,12846422.0,163367996.0,8174998.0,5409273.0,15688615.0,9004833.0,60801.0,4711688.0,3578837.0,9876870.0,3039816.0,3425436.0,5907.0,1000.0,1068.0,1273.0,1137.0,1387.0,1042.0,472.0,528.0,222.0,373.0,595.0,2190.0,2194.0,1333.0,3432.0,2732.0,29.0,1636.0,873.0,2727.0,393.0,506.0
20253,R,전통시장,3130067,왕십리도선동상점가,CS300006,미곡판매,1034317004.0,33189.0,812897779.0,221419225.0,153855544.0,110946679.0,311741200.0,149351298.0,87003058.0,210751275.0,10667950.0,0.0,71119666.0,495467002.0,156226199.0,311504137.0,0.0,242749469.0,791567535.0,0.0,0.0,57504425.0,30893945.0,337273829.0,608644805.0,25840.0,7349.0,7112.0,4029.0,4029.0,5928.0,4742.0,6638.0,711.0,0.0,3318.0,10905.0,5690.0,13276.0,0.0,10743.0,22446.0,0.0,0.0,2404.0,2139.0,14363.0,14283.0
20253,A,골목상권,3110102,옥수역 6번,CS200028,미용실,417975536.0,5026.0,296774678.0,121200858.0,48539569.0,69244516.0,40037651.0,43061009.0,95891933.0,78101683.0,43099175.0,0.0,13402866.0,116197935.0,150095253.0,137249495.0,1029987.0,169785673.0,236675367.0,1088409.0,14899904.0,90554918.0,125942865.0,110193670.0,63781275.0,3493.0,1533.0,524.0,841.0,652.0,570.0,906.0,1037.0,496.0,0.0,286.0,1394.0,1772.0,1569.0,5.0,2428.0,2571.0,51.0,275.0,1058.0,1437.0,1305.0,874.0
20253,A,골목상권,3110105,금동어린이공원,CS300010,반찬가게,11280644.0,469.0,11280644.0,0.0,2834526.0,2202503.0,1805094.0,1517812.0,2920709.0,0.0,0.0,0.0,670327.0,2374873.0,3452183.0,4783261.0,0.0,3311234.0,6619180.0,0.0,57457.0,0.0,1753999.0,4637908.0,3481052.0,469.0,0.0,116.0,90.0,67.0,67.0,129.0,0.0,0.0,0.0,33.0,105.0,148.0,183.0,0.0,159.0,296.0,0.0,5.0,0.0,86.0,189.0,175.0
20253,A,골목상권,3110102,옥수역 6번,CS100008,분식전문점,232646237.0,19596.0,164572873.0,68073364.0,32306560.0,37533256.0,28182587.0,32593884.0,33956586.0,40515231.0,27558133.0,0.0,9958543.0,97880965.0,38679689.0,74253342.0,11873698.0,106971316.0,108727967.0,851943.0,13939940.0,41772341.0,67570290.0,54214887.0,37349884.0,14031.0,5565.0,2900.0,3056.0,2469.0,2761.0,2845.0,3275.0,2290.0,0.0,789.0,6924.0,3851.0,6759.0,1273.0,8705.0,9910.0,108.0,1437.0,3897.0,5737.0,4263.0,3178.0
20253,D,발달상권,3120052,성수역,CS300020,서적,604176148.0,650.0,430383910.0,173792238.0,16695928.0,9090005.0,25600422.0,203133785.0,175863770.0,99990055.0,73802183.0,0.0,1082143.0,368423468.0,134680482.0,99990055.0,0.0,220726345.0,383449803.0,0.0,157683760.0,366166425.0,63630035.0,16695928.0,0.0,464.0,186.0,31.0,31.0,31.0,185.0,186.0,93.0,93.0,0.0,31.0,371.0,155.0,93.0,0.0,217.0,433.0,0.0,93.0,464.0,62.0,31.0,0.0
20253,R,전통시장,3130064,금남시장,CS300027,섬유제품,9144883.0,220.0,7891149.0,1253734.0,1283233.0,2300971.0,604742.0,3377707.0,324496.0,1253734.0,0.0,0.0,1253734.0,2020724.0,5486930.0,383495.0,0.0,3643203.0,5501680.0,0.0,0.0,0.0,0.0,3185959.0,5958924.0,190.0,30.0,28.0,59.0,29.0,59.0,15.0,30.0,0.0,0.0,43.0,60.0,102.0,15.0,0.0,59.0,161.0,0.0,0.0,0.0,0.0,59.0,161.0
